Schedule = guided | Threads = 2 | Chunk = 100
Elapsed time = 4.471214e-01 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 4.457872e-01 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 4.421172e-01 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 4.428150e-01 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 4.571029e-01 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 4.471187e-01 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 6.159566e-01 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 4.636424e-01 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 4.400715e-01 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 5.371929e-01 seconds | threads=2 | OMP_SCHEDULE=guided,100
