Schedule = guided | Threads = 64 | Chunk = 1
Elapsed time = 3.866087e-01 seconds | threads=64 | OMP_SCHEDULE=guided,1
Elapsed time = 3.881200e-01 seconds | threads=64 | OMP_SCHEDULE=guided,1
Elapsed time = 3.929821e-01 seconds | threads=64 | OMP_SCHEDULE=guided,1
Elapsed time = 3.891329e-01 seconds | threads=64 | OMP_SCHEDULE=guided,1
Elapsed time = 2.384848e-01 seconds | threads=64 | OMP_SCHEDULE=guided,1
Elapsed time = 3.950702e-01 seconds | threads=64 | OMP_SCHEDULE=guided,1
Elapsed time = 3.960599e-01 seconds | threads=64 | OMP_SCHEDULE=guided,1
Elapsed time = 3.928471e-01 seconds | threads=64 | OMP_SCHEDULE=guided,1
Elapsed time = 3.875581e-01 seconds | threads=64 | OMP_SCHEDULE=guided,1
Elapsed time = 3.905372e-01 seconds | threads=64 | OMP_SCHEDULE=guided,1
