Schedule = guided | Threads = 1 | Chunk = 1000
Elapsed time = 2.301283e-01 seconds | threads=1 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.463170e-01 seconds | threads=1 | OMP_SCHEDULE=guided,1000
Elapsed time = 2.240901e-01 seconds | threads=1 | OMP_SCHEDULE=guided,1000
Elapsed time = 2.251026e-01 seconds | threads=1 | OMP_SCHEDULE=guided,1000
Elapsed time = 3.737093e-01 seconds | threads=1 | OMP_SCHEDULE=guided,1000
Elapsed time = 3.756606e-01 seconds | threads=1 | OMP_SCHEDULE=guided,1000
Elapsed time = 2.294782e-01 seconds | threads=1 | OMP_SCHEDULE=guided,1000
Elapsed time = 2.247295e-01 seconds | threads=1 | OMP_SCHEDULE=guided,1000
Elapsed time = 2.296989e-01 seconds | threads=1 | OMP_SCHEDULE=guided,1000
Elapsed time = 2.291959e-01 seconds | threads=1 | OMP_SCHEDULE=guided,1000
