Schedule = guided | Threads = 2 | Chunk = 1000
Elapsed time = 4.861638e-01 seconds | threads=2 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.861421e-01 seconds | threads=2 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.865135e-01 seconds | threads=2 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.868775e-01 seconds | threads=2 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.866534e-01 seconds | threads=2 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.864963e-01 seconds | threads=2 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.862823e-01 seconds | threads=2 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.861245e-01 seconds | threads=2 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.864051e-01 seconds | threads=2 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.863726e-01 seconds | threads=2 | OMP_SCHEDULE=guided,1000
