Schedule = guided | Threads = 32 | Chunk = 1000
Elapsed time = 2.426891e-01 seconds | threads=32 | OMP_SCHEDULE=guided,1000
Elapsed time = 3.995802e-01 seconds | threads=32 | OMP_SCHEDULE=guided,1000
Elapsed time = 3.878733e-01 seconds | threads=32 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.058332e-01 seconds | threads=32 | OMP_SCHEDULE=guided,1000
Elapsed time = 2.462349e-01 seconds | threads=32 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.063394e-01 seconds | threads=32 | OMP_SCHEDULE=guided,1000
Elapsed time = 2.412152e-01 seconds | threads=32 | OMP_SCHEDULE=guided,1000
Elapsed time = 2.514553e-01 seconds | threads=32 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.052857e-01 seconds | threads=32 | OMP_SCHEDULE=guided,1000
Elapsed time = 4.007810e-01 seconds | threads=32 | OMP_SCHEDULE=guided,1000
