Schedule = guided | Threads = 8 | Chunk = 1000
Elapsed time = 1.699883e-01 seconds | threads=8 | OMP_SCHEDULE=guided,1000
Elapsed time = 1.660683e-01 seconds | threads=8 | OMP_SCHEDULE=guided,1000
Elapsed time = 1.657350e-01 seconds | threads=8 | OMP_SCHEDULE=guided,1000
Elapsed time = 1.703131e-01 seconds | threads=8 | OMP_SCHEDULE=guided,1000
Elapsed time = 1.684369e-01 seconds | threads=8 | OMP_SCHEDULE=guided,1000
Elapsed time = 1.664158e-01 seconds | threads=8 | OMP_SCHEDULE=guided,1000
Elapsed time = 1.699948e-01 seconds | threads=8 | OMP_SCHEDULE=guided,1000
Elapsed time = 3.642737e-01 seconds | threads=8 | OMP_SCHEDULE=guided,1000
Elapsed time = 1.696413e-01 seconds | threads=8 | OMP_SCHEDULE=guided,1000
Elapsed time = 1.660415e-01 seconds | threads=8 | OMP_SCHEDULE=guided,1000
