Schedule = guided | Threads = 64 | Chunk = 100
Elapsed time = 3.861478e-01 seconds | threads=64 | OMP_SCHEDULE=guided,100
Elapsed time = 2.838561e-01 seconds | threads=64 | OMP_SCHEDULE=guided,100
Elapsed time = 3.908638e-01 seconds | threads=64 | OMP_SCHEDULE=guided,100
Elapsed time = 2.385530e-01 seconds | threads=64 | OMP_SCHEDULE=guided,100
Elapsed time = 3.911282e-01 seconds | threads=64 | OMP_SCHEDULE=guided,100
Elapsed time = 2.382804e-01 seconds | threads=64 | OMP_SCHEDULE=guided,100
Elapsed time = 3.857645e-01 seconds | threads=64 | OMP_SCHEDULE=guided,100
Elapsed time = 3.800343e-01 seconds | threads=64 | OMP_SCHEDULE=guided,100
Elapsed time = 3.820348e-01 seconds | threads=64 | OMP_SCHEDULE=guided,100
Elapsed time = 3.869366e-01 seconds | threads=64 | OMP_SCHEDULE=guided,100
