Schedule = guided | Threads = 4 | Chunk = 1000
Elapsed time = 8.452654e-02 seconds | threads=4 | OMP_SCHEDULE=guided,1000
Elapsed time = 8.427867e-02 seconds | threads=4 | OMP_SCHEDULE=guided,1000
Elapsed time = 8.391333e-02 seconds | threads=4 | OMP_SCHEDULE=guided,1000
Elapsed time = 8.416170e-02 seconds | threads=4 | OMP_SCHEDULE=guided,1000
Elapsed time = 8.421341e-02 seconds | threads=4 | OMP_SCHEDULE=guided,1000
Elapsed time = 8.442758e-02 seconds | threads=4 | OMP_SCHEDULE=guided,1000
Elapsed time = 8.392708e-02 seconds | threads=4 | OMP_SCHEDULE=guided,1000
Elapsed time = 8.398002e-02 seconds | threads=4 | OMP_SCHEDULE=guided,1000
Elapsed time = 1.269209e-01 seconds | threads=4 | OMP_SCHEDULE=guided,1000
Elapsed time = 8.412715e-02 seconds | threads=4 | OMP_SCHEDULE=guided,1000
