Schedule = guided | Threads = 2 | Chunk = 100
Elapsed time = 2.548493e-02 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 2.935765e-02 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 3.526242e-02 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 3.044070e-02 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 3.061699e-02 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 3.040449e-02 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 1.830173e-02 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 3.053783e-02 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 3.048785e-02 seconds | threads=2 | OMP_SCHEDULE=guided,100
Elapsed time = 3.048890e-02 seconds | threads=2 | OMP_SCHEDULE=guided,100
