Schedule = guided | Threads = 16 | Chunk = 1
Elapsed time = 2.365780e-01 seconds | threads=16 | OMP_SCHEDULE=guided,1
Elapsed time = 2.044305e-01 seconds | threads=16 | OMP_SCHEDULE=guided,1
Elapsed time = 2.523526e-01 seconds | threads=16 | OMP_SCHEDULE=guided,1
Elapsed time = 2.685462e-01 seconds | threads=16 | OMP_SCHEDULE=guided,1
Elapsed time = 3.135189e-01 seconds | threads=16 | OMP_SCHEDULE=guided,1
Elapsed time = 2.409753e-01 seconds | threads=16 | OMP_SCHEDULE=guided,1
Elapsed time = 2.354745e-01 seconds | threads=16 | OMP_SCHEDULE=guided,1
Elapsed time = 2.653399e-01 seconds | threads=16 | OMP_SCHEDULE=guided,1
Elapsed time = 2.634779e-01 seconds | threads=16 | OMP_SCHEDULE=guided,1
Elapsed time = 2.365865e-01 seconds | threads=16 | OMP_SCHEDULE=guided,1
