Schedule = guided | Threads = 1 | Chunk = 100
Elapsed time = 4.668838e-03 seconds | threads=1 | OMP_SCHEDULE=guided,100
Elapsed time = 4.633655e-03 seconds | threads=1 | OMP_SCHEDULE=guided,100
Elapsed time = 4.628374e-03 seconds | threads=1 | OMP_SCHEDULE=guided,100
Elapsed time = 4.788167e-03 seconds | threads=1 | OMP_SCHEDULE=guided,100
Elapsed time = 8.518090e-03 seconds | threads=1 | OMP_SCHEDULE=guided,100
Elapsed time = 4.662705e-03 seconds | threads=1 | OMP_SCHEDULE=guided,100
Elapsed time = 4.693683e-03 seconds | threads=1 | OMP_SCHEDULE=guided,100
Elapsed time = 4.640398e-03 seconds | threads=1 | OMP_SCHEDULE=guided,100
Elapsed time = 4.675029e-03 seconds | threads=1 | OMP_SCHEDULE=guided,100
Elapsed time = 4.652807e-03 seconds | threads=1 | OMP_SCHEDULE=guided,100
