Schedule = guided | Threads = 1 | Chunk = 1
Elapsed time = 4.696048e-03 seconds | threads=1 | OMP_SCHEDULE=guided,1
Elapsed time = 4.707843e-03 seconds | threads=1 | OMP_SCHEDULE=guided,1
Elapsed time = 4.666241e-03 seconds | threads=1 | OMP_SCHEDULE=guided,1
Elapsed time = 4.669762e-03 seconds | threads=1 | OMP_SCHEDULE=guided,1
Elapsed time = 4.703345e-03 seconds | threads=1 | OMP_SCHEDULE=guided,1
Elapsed time = 4.712603e-03 seconds | threads=1 | OMP_SCHEDULE=guided,1
Elapsed time = 4.674209e-03 seconds | threads=1 | OMP_SCHEDULE=guided,1
Elapsed time = 4.613011e-03 seconds | threads=1 | OMP_SCHEDULE=guided,1
Elapsed time = 4.631338e-03 seconds | threads=1 | OMP_SCHEDULE=guided,1
Elapsed time = 4.654275e-03 seconds | threads=1 | OMP_SCHEDULE=guided,1
